0.0;0;0
0.050505;0;0
0.10101;0;0
0.15152;0;0
0.20202;0;0
0.25253;0;0
0.30303;0;0
0.35354;0;0
0.40404;0;0
0.45455;0;0
0.50505;0;0
0.55556;0;0
0.60606;0;0
0.65657;0;0
0.70707;0;0
0.75758;0;0
0.80808;0;0
0.85859;0;0
0.90909;0;0
0.9596;0;0
1.0101;0;0
1.0606;0;0
1.1111;0;0
1.1616;0;0
1.2121;0;0
1.2626;0;0
1.3131;0;0
1.3636;0;0
1.4141;0;0
1.4646;0;0
1.5152;0;0
1.5657;0;0
1.6162;0;0
1.6667;0;0
1.7172;0;0
1.7677;0;0
1.8182;0;0
1.8687;0;0
1.9192;0;0
1.9697;0;0
2.0202;0;0
2.0707;0;0
2.1212;0;0
2.1717;0;0
2.2222;0;0
2.2727;0;0
2.3232;0;0
2.3737;0;0
2.4242;0;0
2.4747;0;0
2.5253;0;0
2.5758;0;0
2.6263;0;0
2.6768;0;0
2.7273;0;0
2.7778;0;0
2.8283;0;0
2.8788;0;0
2.9293;0;0
2.9798;0;0
3.0303;0;0
3.0808;0;0
3.1313;0;0
3.1818;0;0
3.2323;0;0
3.2828;0;0
3.3333;0;0
3.3838;0;0
3.4343;0;0
3.4848;0;0
3.5354;0;0
3.5859;0;0
3.6364;0;0
3.6869;0;0
3.7374;0;0
3.7879;0;0
3.8384;0;0
3.8889;0;0
3.9394;0;0
3.9899;0;0
4.0404;0;0
4.0909;0;0
4.1414;0;0
4.1919;0;0
4.2424;0;0
4.2929;0;0
4.3434;0;0
4.3939;0;0
4.4444;0;0
4.4949;0;0
4.5455;0;0
4.596;0;0
4.6465;0;0
4.697;0;0
4.7475;0;0
4.798;0;0
4.8485;0;0
4.899;0;0
4.9495;0;0
5;0;0
5;0;0
5.0877;0.00077006;0
5.1755;0.00308;0
5.2631;0.0069291;0
5.3507;0.012316;0
5.4382;0.01924;0
5.5256;0.027697;0
5.6127;0.037686;0
5.6997;0.049204;0
5.7865;0.062247;0
5.873;0.07681;0
5.9593;0.09289;0
6.0453;0.11048;0
6.1309;0.12958;0
6.2162;0.15018;0
6.3012;0.17227;0
6.3857;0.19585;0
6.4698;0.22091;0
6.5534;0.24744;0
6.6366;0.27543;0
6.7193;0.30488;0
6.8014;0.33578;0
6.883;0.36811;0
6.964;0.40187;0
7.0444;0.43704;0
7.1241;0.47363;0
7.2032;0.5116;0
7.2817;0.55096;0
7.3594;0.59169;0
7.4364;0.63377;0
7.5127;0.6772;0
7.5881;0.72197;0
7.6628;0.76805;0
7.7367;0.81543;0
7.8097;0.8641;0
7.8818;0.91405;0
7.9531;0.96526;0
8.0235;1.0177;0
8.0929;1.0714;0
8.1614;1.1263;0
8.2289;1.1823;0
8.2954;1.2396;0
8.3608;1.298;0
8.4253;1.3576;0
8.4887;1.4182;0
8.551;1.48;0
8.6122;1.5429;0
8.6724;1.6068;0
8.7313;1.6718;0
8.7892;1.7378;0
8.8458;1.8048;0
8.9013;1.8728;0
8.9556;1.9417;0
9.0087;2.0116;0
9.0605;2.0824;0
9.1111;2.1541;0
9.1604;2.2267;0
9.2084;2.3002;0
9.2552;2.3744;0
9.3006;2.4495;0
9.3447;2.5254;0
9.3874;2.602;0
9.4288;2.6794;0
9.4689;2.7575;0
9.5076;2.8362;0
9.5448;2.9157;0
9.5807;2.9958;0
9.6152;3.0765;0
9.6482;3.1577;0
9.6799;3.2396;0
9.71;3.322;0
9.7387;3.4049;0
9.766;3.4883;0
9.7918;3.5722;0
9.8161;3.6565;0
9.839;3.7413;0
9.8603;3.8264;0
9.8802;3.9119;0
9.8985;3.9977;0
9.9153;4.0838;0
9.9307;4.1702;0
9.9445;4.2569;0
9.9567;4.3437;0
9.9675;4.4308;0
9.9767;4.5181;0
9.9844;4.6055;0
9.9906;4.6931;0
9.9952;4.7807;0
9.9983;4.8684;0
9.9998;4.9561;0
9.9998;5.0439;0
9.9983;5.1316;0
9.9952;5.2193;0
9.9906;5.3069;0
9.9844;5.3945;0
9.9767;5.4819;0
9.9675;5.5692;0
9.9567;5.6563;0
9.9445;5.7431;0
9.9307;5.8298;0
9.9153;5.9162;0
9.8985;6.0023;0
9.8802;6.0881;0
9.8603;6.1736;0
9.839;6.2587;0
9.8161;6.3435;0
9.7918;6.4278;0
9.766;6.5117;0
9.7387;6.5951;0
9.71;6.678;0
9.6799;6.7604;0
9.6482;6.8423;0
9.6152;6.9235;0
9.5807;7.0042;0
9.5448;7.0843;0
9.5076;7.1638;0
9.4689;7.2425;0
9.4288;7.3206;0
9.3874;7.398;0
9.3447;7.4746;0
9.3006;7.5505;0
9.2552;7.6256;0
9.2084;7.6998;0
9.1604;7.7733;0
9.1111;7.8459;0
9.0605;7.9176;0
9.0087;7.9884;0
8.9556;8.0583;0
8.9013;8.1272;0
8.8458;8.1952;0
8.7892;8.2622;0
8.7313;8.3282;0
8.6724;8.3932;0
8.6122;8.4571;0
8.551;8.52;0
8.4887;8.5818;0
8.4253;8.6424;0
8.3608;8.702;0
8.2954;8.7604;0
8.2289;8.8177;0
8.1614;8.8737;0
8.0929;8.9286;0
8.0235;8.9823;0
7.9531;9.0347;0
7.8818;9.0859;0
7.8097;9.1359;0
7.7367;9.1846;0
7.6628;9.232;0
7.5881;9.278;0
7.5127;9.3228;0
7.4364;9.3662;0
7.3594;9.4083;0
7.2817;9.449;0
7.2032;9.4884;0
7.1241;9.5264;0
7.0444;9.563;0
6.964;9.5981;0
6.883;9.6319;0
6.8014;9.6642;0
6.7193;9.6951;0
6.6366;9.7246;0
6.5534;9.7526;0
6.4698;9.7791;0
6.3857;9.8042;0
6.3012;9.8277;0
6.2162;9.8498;0
6.1309;9.8704;0
6.0453;9.8895;0
5.9593;9.9071;0
5.873;9.9232;0
5.7865;9.9378;0
5.6997;9.9508;0
5.6127;9.9623;0
5.5256;9.9723;0
5.4382;9.9808;0
5.3507;9.9877;0
5.2631;9.9931;0
5.1755;9.9969;0
5.0877;9.9992;0
5;10;0
5;10;0
4.899;10;0
4.798;10;0
4.697;10;0
4.596;10;0
4.4949;10;0
4.3939;10;0
4.2929;10;0
4.1919;10;0
4.0909;10;0
3.9899;10;0
3.8889;10;0
3.7879;10;0
3.6869;10;0
3.5859;10;0
3.4848;10;0
3.3838;10;0
3.2828;10;0
3.1818;10;0
3.0808;10;0
2.9798;10;0
2.8788;10;0
2.7778;10;0
2.6768;10;0
2.5758;10;0
2.4747;10;0
2.3737;10;0
2.2727;10;0
2.1717;10;0
2.0707;10;0
1.9697;10;0
1.8687;10;0
1.7677;10;0
1.6667;10;0
1.5657;10;0
1.4646;10;0
1.3636;10;0
1.2626;10;0
1.1616;10;0
1.0606;10;0
0.9596;10;0
0.85859;10;0
0.75758;10;0
0.65657;10;0
0.55556;10;0
0.45455;10;0
0.35354;10;0
0.25253;10;0
0.15152;10;0
0.050505;10;0
-0.050505;10;0
-0.15152;10;0
-0.25253;10;0
-0.35354;10;0
-0.45455;10;0
-0.55556;10;0
-0.65657;10;0
-0.75758;10;0
-0.85859;10;0
-0.9596;10;0
-1.0606;10;0
-1.1616;10;0
-1.2626;10;0
-1.3636;10;0
-1.4646;10;0
-1.5657;10;0
-1.6667;10;0
-1.7677;10;0
-1.8687;10;0
-1.9697;10;0
-2.0707;10;0
-2.1717;10;0
-2.2727;10;0
-2.3737;10;0
-2.4747;10;0
-2.5758;10;0
-2.6768;10;0
-2.7778;10;0
-2.8788;10;0
-2.9798;10;0
-3.0808;10;0
-3.1818;10;0
-3.2828;10;0
-3.3838;10;0
-3.4848;10;0
-3.5859;10;0
-3.6869;10;0
-3.7879;10;0
-3.8889;10;0
-3.9899;10;0
-4.0909;10;0
-4.1919;10;0
-4.2929;10;0
-4.3939;10;0
-4.4949;10;0
-4.596;10;0
-4.697;10;0
-4.798;10;0
-4.899;10;0
-5;10;0
-5;10;0
-5.1765;10.003;0
-5.3527;10.012;0
-5.5285;10.028;0
-5.7036;10.05;0
-5.8779;10.078;0
-6.0511;10.112;0
-6.2229;10.152;0
-6.3933;10.198;0
-6.5619;10.25;0
-6.7285;10.308;0
-6.893;10.372;0
-7.0552;10.442;0
-7.2147;10.517;0
-7.3716;10.598;0
-7.5254;10.685;0
-7.6762;10.776;0
-7.8235;10.874;0
-7.9674;10.976;0
-8.1076;11.083;0
-8.2439;11.195;0
-8.3761;11.312;0
-8.5042;11.433;0
-8.6279;11.559;0
-8.7471;11.689;0
-8.8616;11.824;0
-8.9712;11.962;0
-9.076;12.104;0
-9.1756;12.25;0
-9.2701;12.399;0
-9.3592;12.551;0
-9.443;12.706;0
-9.5211;12.865;0
-9.5937;13.026;0
-9.6605;13.189;0
-9.7215;13.355;0
-9.7766;13.522;0
-9.8258;13.692;0
-9.869;13.863;0
-9.9061;14.035;0
-9.9371;14.209;0
-9.9619;14.384;0
-9.9805;14.559;0
-9.993;14.735;0
-9.9992;14.912;0
-9.9992;15.088;0
-9.993;15.265;0
-9.9805;15.441;0
-9.9619;15.616;0
-9.9371;15.791;0
-9.9061;15.965;0
-9.869;16.137;0
-9.8258;16.308;0
-9.7766;16.478;0
-9.7215;16.645;0
-9.6605;16.811;0
-9.5937;16.974;0
-9.5211;17.135;0
-9.443;17.294;0
-9.3592;17.449;0
-9.2701;17.601;0
-9.1756;17.75;0
-9.076;17.896;0
-8.9712;18.038;0
-8.8616;18.176;0
-8.7471;18.311;0
-8.6279;18.441;0
-8.5042;18.567;0
-8.3761;18.688;0
-8.2439;18.805;0
-8.1076;18.917;0
-7.9674;19.024;0
-7.8235;19.126;0
-7.6762;19.224;0
-7.5254;19.315;0
-7.3716;19.402;0
-7.2147;19.483;0
-7.0552;19.558;0
-6.893;19.628;0
-6.7285;19.692;0
-6.5619;19.75;0
-6.3933;19.802;0
-6.2229;19.848;0
-6.0511;19.888;0
-5.8779;19.922;0
-5.7036;19.95;0
-5.5285;19.972;0
-5.3527;19.988;0
-5.1765;19.997;0
-5;20;0
-5;20;0
-4.899;20;0
-4.798;20;0
-4.697;20;0
-4.596;20;0
-4.4949;20;0
-4.3939;20;0
-4.2929;20;0
-4.1919;20;0
-4.0909;20;0
-3.9899;20;0
-3.8889;20;0
-3.7879;20;0
-3.6869;20;0
-3.5859;20;0
-3.4848;20;0
-3.3838;20;0
-3.2828;20;0
-3.1818;20;0
-3.0808;20;0
-2.9798;20;0
-2.8788;20;0
-2.7778;20;0
-2.6768;20;0
-2.5758;20;0
-2.4747;20;0
-2.3737;20;0
-2.2727;20;0
-2.1717;20;0
-2.0707;20;0
-1.9697;20;0
-1.8687;20;0
-1.7677;20;0
-1.6667;20;0
-1.5657;20;0
-1.4646;20;0
-1.3636;20;0
-1.2626;20;0
-1.1616;20;0
-1.0606;20;0
-0.9596;20;0
-0.85859;20;0
-0.75758;20;0
-0.65657;20;0
-0.55556;20;0
-0.45455;20;0
-0.35354;20;0
-0.25253;20;0
-0.15152;20;0
-0.050505;20;0
0.050505;20;0
0.15152;20;0
0.25253;20;0
0.35354;20;0
0.45455;20;0
0.55556;20;0
0.65657;20;0
0.75758;20;0
0.85859;20;0
0.9596;20;0
1.0606;20;0
1.1616;20;0
1.2626;20;0
1.3636;20;0
1.4646;20;0
1.5657;20;0
1.6667;20;0
1.7677;20;0
1.8687;20;0
1.9697;20;0
2.0707;20;0
2.1717;20;0
2.2727;20;0
2.3737;20;0
2.4747;20;0
2.5758;20;0
2.6768;20;0
2.7778;20;0
2.8788;20;0
2.9798;20;0
3.0808;20;0
3.1818;20;0
3.2828;20;0
3.3838;20;0
3.4848;20;0
3.5859;20;0
3.6869;20;0
3.7879;20;0
3.8889;20;0
3.9899;20;0
4.0909;20;0
4.1919;20;0
4.2929;20;0
4.3939;20;0
4.4949;20;0
4.596;20;0
4.697;20;0
4.798;20;0
4.899;20;0
5;20;0
5;20;0
5.1765;19.997;0
5.3527;19.988;0
5.5285;19.972;0
5.7036;19.95;0
5.8779;19.922;0
6.0511;19.888;0
6.2229;19.848;0
6.3933;19.802;0
6.5619;19.75;0
6.7285;19.692;0
6.893;19.628;0
7.0552;19.558;0
7.2147;19.483;0
7.3716;19.402;0
7.5254;19.315;0
7.6762;19.224;0
7.8235;19.126;0
7.9674;19.024;0
8.1076;18.917;0
8.2439;18.805;0
8.3761;18.688;0
8.5042;18.567;0
8.6279;18.441;0
8.7471;18.311;0
8.8616;18.176;0
8.9712;18.038;0
9.076;17.896;0
9.1756;17.75;0
9.2701;17.601;0
9.3592;17.449;0
9.443;17.294;0
9.5211;17.135;0
9.5937;16.974;0
9.6605;16.811;0
9.7215;16.645;0
9.7766;16.478;0
9.8258;16.308;0
9.869;16.137;0
9.9061;15.965;0
9.9371;15.791;0
9.9619;15.616;0
9.9805;15.441;0
9.993;15.265;0
9.9992;15.088;0
9.9992;14.912;0
9.993;14.735;0
9.9805;14.559;0
9.9619;14.384;0
9.9371;14.209;0
9.9061;14.035;0
9.869;13.863;0
9.8258;13.692;0
9.7766;13.522;0
9.7215;13.355;0
9.6605;13.189;0
9.5937;13.026;0
9.5211;12.865;0
9.443;12.706;0
9.3592;12.551;0
9.2701;12.399;0
9.1756;12.25;0
9.076;12.104;0
8.9712;11.962;0
8.8616;11.824;0
8.7471;11.689;0
8.6279;11.559;0
8.5042;11.433;0
8.3761;11.312;0
8.2439;11.195;0
8.1076;11.083;0
7.9674;10.976;0
7.8235;10.874;0
7.6762;10.776;0
7.5254;10.685;0
7.3716;10.598;0
7.2147;10.517;0
7.0552;10.442;0
6.893;10.372;0
6.7285;10.308;0
6.5619;10.25;0
6.3933;10.198;0
6.2229;10.152;0
6.0511;10.112;0
5.8779;10.078;0
5.7036;10.05;0
5.5285;10.028;0
5.3527;10.012;0
5.1765;10.003;0
5;10;0
5;10;0
4.9495;10;0
4.899;10;0
4.8485;10;0
4.798;10;0
4.7475;10;0
4.697;10;0
4.6465;10;0
4.596;10;0
4.5455;10;0
4.4949;10;0
4.4444;10;0
4.3939;10;0
4.3434;10;0
4.2929;10;0
4.2424;10;0
4.1919;10;0
4.1414;10;0
4.0909;10;0
4.0404;10;0
3.9899;10;0
3.9394;10;0
3.8889;10;0
3.8384;10;0
3.7879;10;0
3.7374;10;0
3.6869;10;0
3.6364;10;0
3.5859;10;0
3.5354;10;0
3.4848;10;0
3.4343;10;0
3.3838;10;0
3.3333;10;0
3.2828;10;0
3.2323;10;0
3.1818;10;0
3.1313;10;0
3.0808;10;0
3.0303;10;0
2.9798;10;0
2.9293;10;0
2.8788;10;0
2.8283;10;0
2.7778;10;0
2.7273;10;0
2.6768;10;0
2.6263;10;0
2.5758;10;0
2.5253;10;0
2.4747;10;0
2.4242;10;0
2.3737;10;0
2.3232;10;0
2.2727;10;0
2.2222;10;0
2.1717;10;0
2.1212;10;0
2.0707;10;0
2.0202;10;0
1.9697;10;0
1.9192;10;0
1.8687;10;0
1.8182;10;0
1.7677;10;0
1.7172;10;0
1.6667;10;0
1.6162;10;0
1.5657;10;0
1.5152;10;0
1.4646;10;0
1.4141;10;0
1.3636;10;0
1.3131;10;0
1.2626;10;0
1.2121;10;0
1.1616;10;0
1.1111;10;0
1.0606;10;0
1.0101;10;0
0.9596;10;0
0.90909;10;0
0.85859;10;0
0.80808;10;0
0.75758;10;0
0.70707;10;0
0.65657;10;0
0.60606;10;0
0.55556;10;0
0.50505;10;0
0.45455;10;0
0.40404;10;0
0.35354;10;0
0.30303;10;0
0.25253;10;0
0.20202;10;0
0.15152;10;0
0.10101;10;0
0.050505;10;0
0.0;10;0
